oog,name,additional_storage,bundles,ptype,cfs_activity,category_id/id,active_reefer,hazardous_class,status_id/id,size_id/id,sub_category_id/id,id
0,LOCAL IMPORT-LOADING ON TRUCK FOR OUTSIDE REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_iloading_ot_for_outside_reefer_20_m_wbad_j17
0,LOCAL IMPORT-LOADING ON TRUCK FOR OUTSIDE REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_iloading_ot_for_outside_reefer_40_m_wbad_j17
0,LOCAL IMPORT-DESTUFFING PORT YARD DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_idestuffing_port_yard_dangerous_p_20_m_wbad_j17
0,LOCAL IMPORT-DESTUFFING PORT YARD DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_idestuffing_port_yard_dangerous_p_40_m_wbad_j17
0,LOCAL IMPORT-LOADING ON TRUCK FOR OUTSIDE DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_iloading_ot_for_outside_dangerous_p_20_m_wbad_j17
0,LOCAL IMPORT-LOADING ON TRUCK FOR OUTSIDE DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_iloading_ot_for_outside_dangerous_p_40_m_wbad_j17
1,LOCAL IMPORT-DESTUFFING PORT YARD Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_idestuffing_port_yard_out_of_gauge_oog_20_m_wbad_j17
1,LOCAL IMPORT-DESTUFFING PORT YARD Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_idestuffing_port_yard_out_of_gauge_oog_40_m_wbad_j17
1,LOCAL IMPORT-LOADING ON TRUCK FOR OUTSIDE Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_iloading_ot_for_outside_out_of_gauge_oog_20_m_wbad_j17
1,LOCAL IMPORT-LOADING ON TRUCK FOR OUTSIDE Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_iloading_ot_for_outside_out_of_gauge_oog_40_m_wbad_j17
0,FREE ZONE IMPORT-DESTUFFING PORT YARD 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_idestuffing_port_yard_20_m_wbad_j17
0,FREE ZONE IMPORT-DESTUFFING PORT YARD 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_idestuffing_port_yard_40_m_wbad_j17
0,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_20_m_wbad_j17
0,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_40_m_wbad_j17
0,FREE ZONE IMPORT-DESTUFFING PORT YARD REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_idestuffing_port_yard_reefer_20_m_wbad_j17
0,FREE ZONE IMPORT-DESTUFFING PORT YARD REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_idestuffing_port_yard_reefer_40_m_wbad_j17
0,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_reefer_20_m_wbad_j17
0,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_reefer_40_m_wbad_j17
0,FREE ZONE IMPORT-DESTUFFING PORT YARD DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_idestuffing_port_yard_dangerous_p_20_m_wbad_j17
0,FREE ZONE IMPORT-DESTUFFING PORT YARD DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_idestuffing_port_yard_dangerous_p_40_m_wbad_j17
0,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_dangerous_p_20_m_wbad_j17
0,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_dangerous_p_40_m_wbad_j17
1,FREE ZONE IMPORT-DESTUFFING PORT YARD Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_idestuffing_port_yard_out_of_gauge_oog_20_m_wbad_j17
1,FREE ZONE IMPORT-DESTUFFING PORT YARD Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_idestuffing_port_yard_out_of_gauge_oog_40_m_wbad_j17
1,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_out_of_gauge_oog_20_m_wbad_j17
1,FREE ZONE IMPORT-LOADING ON TRUCK FOR OUTSIDE Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_freezone,fz_iloading_ot_for_outside_out_of_gauge_oog_40_m_wbad_j17
0,HINTERLAND IMPORT - DESTUFFING PORT YARD 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_20_m_wbad_j17
0,HINTERLAND IMPORT - DESTUFFING PORT YARD 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_40_m_wbad_j17
0,HINTERLAND IMPORT - LOADING ON TRUCK 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_iloading_ot_20_m_wbad_j17
0,HINTERLAND IMPORT - LOADING ON TRUCK 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_iloading_ot_40_m_wbad_j17
0,HINTERLAND IMPORT - DESTUFFING PORT YARD REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_reefer_20_m_wbad_j17
0,HINTERLAND IMPORT - DESTUFFING PORT YARD REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_reefer_40_m_wbad_j17
0,HINTERLAND IMPORT - LOADING ON TRUCK REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_iloading_ot_reefer_20_m_wbad_j17
0,HINTERLAND IMPORT - LOADING ON TRUCK REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_iloading_ot_reefer_40_m_wbad_j17
0,HINTERLAND IMPORT - DESTUFFING PORT YARD DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_dangerous_p_20_m_wbad_j17
0,HINTERLAND IMPORT - DESTUFFING PORT YARD DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_dangerous_p_40_m_wbad_j17
0,HINTERLAND IMPORT - LOADING ON TRUCK DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_iloading_ot_dangerous_p_20_m_wbad_j17
0,HINTERLAND IMPORT - LOADING ON TRUCK DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_iloading_ot_dangerous_p_40_m_wbad_j17
1,HINTERLAND IMPORT - DESTUFFING PORT YARD Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_out_of_gauge_oog_20_m_wbad_j17
1,HINTERLAND IMPORT - DESTUFFING PORT YARD Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_idestuffing_port_yard_out_of_gauge_oog_40_m_wbad_j17
1,HINTERLAND IMPORT - LOADING ON TRUCK Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitsahel,hinterland_iloading_ot_out_of_gauge_oog_20_m_wbad_j17
1,HINTERLAND IMPORT - LOADING ON TRUCK Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitsahel,hinterland_iloading_ot_out_of_gauge_oog_40_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_20_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_40_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_20_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_40_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_reefer_20_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_reefer_40_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_reefer_20_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_reefer_40_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_dangerous_p_20_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_dangerous_p_40_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK DANGEROUS PRODUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_dangerous_p_20_m_wbad_j17
0,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK DANGEROUS PRODUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_dangerous_p_40_m_wbad_j17
1,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_out_of_gauge_oog_20_m_wbad_j17
1,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO-DESTUFFING PORT YARD Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cdsport_yard_out_of_gauge_oog_40_m_wbad_j17
1,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK Out Of Gauge (OOG) 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_out_of_gauge_oog_20_m_wbad_j17
1,NEIGHBORING COUNTRIES TRANSIT IMPORT CARGO - LOADING ON TRUCK Out Of Gauge (OOG) 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_import,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_transitcoastal,nctransit_i_cargoloading_ot_out_of_gauge_oog_40_m_wbad_j17
0,LOCAL EXPORT-STUFFING INSIDE PORT YARD 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_ipy_20_m_wbad_j17
0,LOCAL EXPORT-STUFFING INSIDE PORT YARD 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_ipy_40_m_wbad_j17
0,LOCAL EXPORT-STUFFING INSIDE PORT YARD REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_ipy_reefer_20_m_wbad_j17
0,LOCAL EXPORT-STUFFING INSIDE PORT YARD REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_ipy_reefer_40_m_wbad_j17
0,LOCAL EXPORT-STUFFING INSIDE PORT YARD DANGEROUS PROUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_ipy_dangerous_proucts_20_m_wbad_j17
0,LOCAL EXPORT-STUFFING INSIDE PORT YARD DANGEROUS PROUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_ipy_dangerous_proucts_40_m_wbad_j17
1,LOCAL EXPORT-STUFFING INSIDE PORT YARD OOG 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_ipy_oog_20_m_wbad_j17
1,LOCAL EXPORT-STUFFING INSIDE PORT YARD OOG 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,1,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_ipy_oog_40_m_wbad_j17
0,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_opy_20_m_wbad_j17
0,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_opy_40_m_wbad_j17
0,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD REEFER 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,1,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_opy_reefer_20_m_wbad_j17
0,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD REEFER 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,1,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_opy_reefer_40_m_wbad_j17
0,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD DANGEROUS PROUCTS 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,0,1,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_opy_dangerous_proucts_20_m_wbad_j17
0,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD DANGEROUS PROUCTS 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,0,1,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_opy_dangerous_proucts_40_m_wbad_j17
1,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD OOG 20' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_20,lct_product_sub_category_localimport,local_exportstuffing_opy_oog_20_m_wbad_j17
1,LOCAL EXPORT - STUFFING OUTSIDE PORT YARD OOG 40' EMPTY WITH BUNDLE(ADDITIONAL STORAGE),1,1,generic,0,lct_product_category_export,0,0,lct_product_status_empty,lct_product_size_40,lct_product_sub_category_localimport,local_exportstuffing_opy_oog_40_m_wbad_j17
